3212|-89648582.00817162|[[0.3520219027996063, 0.5078320503234863], [0.3550996482372284, 0.5090264678001404], [0.35793599486351013, 0.5098015666007996], [0.36064571142196655, 0.5104902982711792], [0.36240625381469727, 0.510230541229248], [0.36403149366378784, 0.5103465914726257], [0.3653165102005005, 0.5106222629547119], [0.36629706621170044, 0.5118183493614197], [0.367919385433197, 0.5136621594429016], [0.36961424350738525, 0.515813410282135], [0.3711230754852295, 0.5167878270149231], [0.3734898865222931, 0.519111156463623], [0.3756808340549469, 0.52310711145401], [0.3775683641433716, 0.5266987681388855], [0.37864038348197937, 0.5304750800132751], [0.3788881301879883, 0.5355562567710876], [0.37979069352149963, 0.5411425232887268], [0.38103950023651123, 0.5480595231056213], [0.3833566904067993, 0.5562070608139038], [0.38704362511634827, 0.566076397895813], [0.392198771238327, 0.5766438245773315], [0.3986949622631073, 0.5854595303535461], [0.40564385056495667, 0.5945193767547607], [0.4134635329246521, 0.603781521320343], [0.42205363512039185, 0.6101020574569702], [0.42827606201171875, 0.6123120784759521], [0.432661235332489, 0.6102815866470337], [0.4333493113517761, 0.6037853956222534], [0.43248963356018066, 0.5953224897384644], [0.426356703042984, 0.582206666469574], [0.41741618514060974, 0.5674392580986023], [0.407979279756546, 0.5531123876571655], [0.39774757623672485, 0.5378056764602661], [0.38787123560905457, 0.5224699378013611], [0.37863683700561523, 0.5102239847183228], [0.3708926737308502, 0.5012277960777283], [0.3661307096481323, 0.49282094836235046], [0.36201798915863037, 0.48544764518737793], [0.3593024015426636, 0.4803149104118347], [0.35653257369995117, 0.47596898674964905], [0.3540928363800049, 0.47201526165008545], [0.35212934017181396, 0.46861252188682556], [0.3505066931247711, 0.46647152304649353], [0.34885767102241516, 0.46524474024772644], [0.34757405519485474, 0.4648657739162445], [0.346698522567749, 0.46523499488830566], [0.34575119614601135, 0.4663594365119934], [0.34574002027511597, 0.46770793199539185], [0.3465421199798584, 0.46975886821746826], [0.348102867603302, 0.4724046289920807], [0.34973016381263733, 0.47551393508911133], [0.35103416442871094, 0.4790300726890564], [0.35228025913238525, 0.48295605182647705]]
3504|-92179294.3357139|[[0.39718106389045715, 0.4937911927700043], [0.3981369733810425, 0.4954504668712616], [0.3989587724208832, 0.49683213233947754], [0.39929628372192383, 0.49784424901008606], [0.399289608001709, 0.49852901697158813], [0.39909183979034424, 0.4998281002044678], [0.3986499011516571, 0.5016030669212341], [0.39770710468292236, 0.5035383701324463], [0.3964776396751404, 0.5054863095283508], [0.3953275680541992, 0.5073115825653076], [0.39442068338394165, 0.5087429881095886], [0.3933424949645996, 0.5116379261016846], [0.393153578042984, 0.514139711856842], [0.39330145716667175, 0.5173077583312988], [0.3932444751262665, 0.5211458206176758], [0.3928941488265991, 0.5263381004333496], [0.3932974934577942, 0.5318662524223328], [0.3946157991886139, 0.5377466082572937], [0.39689233899116516, 0.5449188351631165], [0.39945924282073975, 0.5527024865150452], [0.40339046716690063, 0.5613417625427246], [0.4087206721305847, 0.5695498585700989], [0.41694751381874084, 0.577785313129425], [0.42576608061790466, 0.5832933187484741], [0.4347674548625946, 0.5856192111968994], [0.44059354066848755, 0.5841975808143616], [0.4410170018672943, 0.578060507774353], [0.44037926197052, 0.5692703723907471], [0.4357333183288574, 0.5555902719497681], [0.4293391704559326, 0.5398218631744385], [0.422302782535553, 0.5253977179527283], [0.41452255845069885, 0.5104254484176636], [0.40670716762542725, 0.49737170338630676], [0.4006662368774414, 0.4868559241294861], [0.3965967297554016, 0.47849515080451965], [0.39482250809669495, 0.47235292196273804], [0.39377397298812866, 0.4676930606365204], [0.3925299048423767, 0.4643496870994568], [0.39151835441589355, 0.4618895947933197], [0.39120185375213623, 0.46096742153167725], [0.3915174603462219, 0.460812509059906], [0.39243465662002563, 0.4619566798210144], [0.3941097557544708, 0.4633758068084717], [0.39575809240341187, 0.4651317596435547], [0.3980337381362915, 0.46748095750808716], [0.40071311593055725, 0.4709419310092926], [0.4039267301559448, 0.4753040671348572], [0.4065972566604614, 0.4807267189025879], [0.4092229902744293, 0.4862769544124603], [0.4108806252479553, 0.4917079508304596], [0.41205716133117676, 0.4972379803657532], [0.4131593704223633, 0.5027283430099487], [0.4140473008155823, 0.5085349082946777]]
3796|-87687344.43726051|[[0.40397724509239197, 0.5159886479377747], [0.40410250425338745, 0.5169586539268494], [0.40420275926589966, 0.5178087949752808], [0.40411773324012756, 0.5186883807182312], [0.4038822650909424, 0.5194389820098877], [0.40342381596565247, 0.5200785398483276], [0.40305066108703613, 0.5211512446403503], [0.40271472930908203, 0.5227582454681396], [0.4024096429347992, 0.5245324373245239], [0.40274327993392944, 0.5270071029663086], [0.40281665325164795, 0.5299516320228577], [0.4028779864311218, 0.5342053174972534], [0.4031999409198761, 0.5404022336006165], [0.4040212333202362, 0.5478668212890625], [0.40503424406051636, 0.5546154379844666], [0.4060777425765991, 0.5614778399467468], [0.40795645117759705, 0.5683236122131348], [0.4111716151237488, 0.5745260715484619], [0.41520971059799194, 0.5810370445251465], [0.4207876920700073, 0.5883114337921143], [0.4279463291168213, 0.595467746257782], [0.4346458315849304, 0.6009309887886047], [0.4398728013038635, 0.6053223013877869], [0.443732887506485, 0.6072547435760498], [0.44590499997138977, 0.6057437062263489], [0.44515785574913025, 0.601780891418457], [0.4406026303768158, 0.5930549502372742], [0.4330950975418091, 0.5817732214927673], [0.42613592743873596, 0.5697965025901794], [0.4179776906967163, 0.5565983057022095], [0.4091572165489197, 0.5438961386680603], [0.4008788466453552, 0.532541036605835], [0.3922152817249298, 0.5230796933174133], [0.38455212116241455, 0.5158736705780029], [0.37932437658309937, 0.5099083781242371], [0.3758172392845154, 0.5049911141395569], [0.37178337574005127, 0.5011865496635437], [0.36829322576522827, 0.4978236258029938], [0.3652271628379822, 0.4948957562446594], [0.3625659942626953, 0.49373871088027954], [0.36028486490249634, 0.49340298771858215], [0.3583340644836426, 0.4937424957752228], [0.3564806580543518, 0.49438920617103577], [0.3550429940223694, 0.49519631266593933], [0.3542168140411377, 0.4965609312057495], [0.35391080379486084, 0.4985591471195221], [0.3536171317100525, 0.501450777053833], [0.3527824878692627, 0.5050818920135498], [0.35193490982055664, 0.5095711946487427], [0.3507661819458008, 0.5138744115829468], [0.3490554690361023, 0.5178602933883667], [0.34723031520843506, 0.5224789977073669], [0.34556135535240173, 0.527131199836731]]
4088|-89862750.48463601|[[0.3960767984390259, 0.5109389424324036], [0.39618799090385437, 0.5116754174232483], [0.3962711989879608, 0.5123116970062256], [0.39614397287368774, 0.5129597783088684], [0.39588484168052673, 0.5136313438415527], [0.3953869640827179, 0.5141916871070862], [0.3949548006057739, 0.5151270031929016], [0.3944628834724426, 0.5162522196769714], [0.3939770758152008, 0.5175877809524536], [0.3937908113002777, 0.5198598504066467], [0.3941649794578552, 0.5223186016082764], [0.3958408236503601, 0.5250158309936523], [0.3979196548461914, 0.5292579531669617], [0.40026700496673584, 0.5339964628219604], [0.4022902548313141, 0.5378966927528381], [0.40505874156951904, 0.542537271976471], [0.40812021493911743, 0.5476829409599304], [0.4121016561985016, 0.5534904599189758], [0.41627973318099976, 0.5594322085380554], [0.421631395816803, 0.5674201846122742], [0.4266320765018463, 0.5755306482315063], [0.4334467351436615, 0.5827204585075378], [0.4400671422481537, 0.5882949233055115], [0.44532978534698486, 0.5923025012016296], [0.4482370913028717, 0.592893660068512], [0.4495408535003662, 0.5896456241607666], [0.44584763050079346, 0.5819670557975769], [0.43823787569999695, 0.5694835782051086], [0.4303313195705414, 0.5551855564117432], [0.42088696360588074, 0.5405870079994202], [0.4109460115432739, 0.5259342193603516], [0.401589035987854, 0.5126960873603821], [0.3922309875488281, 0.5035911798477173], [0.3845735192298889, 0.4971350133419037], [0.3809506297111511, 0.49314936995506287], [0.3786359429359436, 0.49074801802635193], [0.3771708607673645, 0.4887705445289612], [0.3762696385383606, 0.48755523562431335], [0.3757246136665344, 0.48711684346199036], [0.37542077898979187, 0.48723769187927246], [0.37539243698120117, 0.4883418083190918], [0.37603890895843506, 0.4900338351726532], [0.3766055703163147, 0.4925689697265625], [0.3775250315666199, 0.49611034989356995], [0.3787018954753876, 0.5002937316894531], [0.38066524267196655, 0.5056665539741516], [0.38235217332839966, 0.5117031931877136], [0.3835151791572571, 0.5180093050003052], [0.38437598943710327, 0.5243116021156311], [0.38441982865333557, 0.5305587649345398], [0.38374996185302734, 0.5367056727409363], [0.3826836049556732, 0.5432233214378357], [0.3809542655944824, 0.5500041246414185]]
4380|-94091785.10408065|[[0.3734007775783539, 0.46360573172569275], [0.3742039203643799, 0.4664009213447571], [0.3747152090072632, 0.4690406620502472], [0.37452995777130127, 0.4714779257774353], [0.37418365478515625, 0.4738147556781769], [0.37365010380744934, 0.476714551448822], [0.37314602732658386, 0.4803973436355591], [0.3716563284397125, 0.48519936203956604], [0.3704148530960083, 0.4908004701137543], [0.36984696984291077, 0.4955170154571533], [0.37074774503707886, 0.4996925890445709], [0.37281596660614014, 0.5044153332710266], [0.3761720657348633, 0.5079003572463989], [0.3781534433364868, 0.5118009448051453], [0.3800150752067566, 0.516197919845581], [0.3798963725566864, 0.5217358469963074], [0.37973761558532715, 0.5277727842330933], [0.379799485206604, 0.5341479778289795], [0.38033851981163025, 0.5412986874580383], [0.38180387020111084, 0.5493549704551697], [0.38590145111083984, 0.5616681575775146], [0.39312469959259033, 0.5789484977722168], [0.4024035930633545, 0.5967443585395813], [0.4123290181159973, 0.6119507551193237], [0.4218869209289551, 0.6258828639984131], [0.4327840209007263, 0.632055401802063], [0.4425121545791626, 0.6355822086334229], [0.4483514726161957, 0.6354931592941284], [0.4460858702659607, 0.6256660223007202], [0.4351900517940521, 0.6067004799842834], [0.4215724468231201, 0.5849210619926453], [0.40868183970451355, 0.5631753206253052], [0.3971288800239563, 0.5428375601768494], [0.38675448298454285, 0.5251613259315491], [0.37771153450012207, 0.5104491114616394], [0.37092095613479614, 0.4982612431049347], [0.3671387732028961, 0.4887280762195587], [0.36329561471939087, 0.47967150807380676], [0.35995346307754517, 0.47202879190444946], [0.3575778603553772, 0.46653395891189575], [0.3554988205432892, 0.4624060392379761], [0.35320401191711426, 0.45940661430358887], [0.3513782024383545, 0.4574964642524719], [0.350504606962204, 0.45653000473976135], [0.3500725030899048, 0.45720458030700684], [0.3501473665237427, 0.4581458270549774], [0.35053202509880066, 0.45978760719299316], [0.35105961561203003, 0.46231040358543396], [0.35104167461395264, 0.46521273255348206], [0.3506084084510803, 0.4685249924659729], [0.3504984974861145, 0.4727827310562134], [0.35014402866363525, 0.47685664892196655], [0.34908074140548706, 0.48061463236808777]]
4672|-91634416.77570042|[[0.3477494418621063, 0.4778722822666168], [0.3502485156059265, 0.48178017139434814], [0.3528289496898651, 0.4859260320663452], [0.35558268427848816, 0.49083980917930603], [0.3578507602214813, 0.49494412541389465], [0.3594450354576111, 0.4984304904937744], [0.3602305054664612, 0.5013374090194702], [0.36113765835762024, 0.5050504207611084], [0.36238306760787964, 0.5093953609466553], [0.36436891555786133, 0.5139825344085693], [0.36617010831832886, 0.5174058675765991], [0.36923933029174805, 0.5220893025398254], [0.3736321032047272, 0.5261357426643372], [0.37761613726615906, 0.5301367044448853], [0.38095390796661377, 0.5340239405632019], [0.38387367129325867, 0.5387570858001709], [0.38622042536735535, 0.543807327747345], [0.3880373239517212, 0.5488584637641907], [0.38961261510849, 0.5538378357887268], [0.3919863700866699, 0.5597032904624939], [0.3987353444099426, 0.5726536512374878], [0.40719467401504517, 0.586164653301239], [0.41626426577568054, 0.5997127890586853], [0.42776551842689514, 0.6131303310394287], [0.43914949893951416, 0.6238850355148315], [0.44823139905929565, 0.6314451694488525], [0.45265913009643555, 0.632315993309021], [0.45441150665283203, 0.6259216070175171], [0.44995251297950745, 0.6122766137123108], [0.436980664730072, 0.5902248024940491], [0.423127681016922, 0.5657769441604614], [0.40976816415786743, 0.5429758429527283], [0.39761191606521606, 0.5224156379699707], [0.3860127329826355, 0.5046989321708679], [0.3760390281677246, 0.48945948481559753], [0.36860889196395874, 0.47719302773475647], [0.36390453577041626, 0.4671599566936493], [0.3593275547027588, 0.45811766386032104], [0.35637134313583374, 0.45105987787246704], [0.35452955961227417, 0.44549891352653503], [0.3535083532333374, 0.4406452476978302], [0.352806031703949, 0.43686360120773315], [0.3527030944824219, 0.4338953197002411], [0.35299956798553467, 0.43165868520736694], [0.35359275341033936, 0.43116462230682373], [0.3546612858772278, 0.43125584721565247], [0.35649579763412476, 0.4324698746204376], [0.35868871212005615, 0.43450164794921875], [0.36054447293281555, 0.4368784725666046], [0.36231204867362976, 0.4396592378616333], [0.36424732208251953, 0.44279494881629944], [0.3663085699081421, 0.4464058578014374], [0.36753129959106445, 0.44953790307044983]]
4964|-89033337.76424007|[[0.32721900939941406, 0.5192503333091736], [0.32858914136886597, 0.5203718543052673], [0.3299863636493683, 0.5211310386657715], [0.3312532901763916, 0.5220592021942139], [0.33237677812576294, 0.5230088233947754], [0.3333689570426941, 0.5237090587615967], [0.3346090614795685, 0.5248448252677917], [0.33602088689804077, 0.5264918208122253], [0.33784765005111694, 0.5285301208496094], [0.3397253751754761, 0.5312191247940063], [0.34200501441955566, 0.5331337451934814], [0.3439274728298187, 0.5347166061401367], [0.3460340201854706, 0.5373057126998901], [0.34871822595596313, 0.5410953164100647], [0.351055383682251, 0.5443519949913025], [0.3539145290851593, 0.5480585098266602], [0.35631507635116577, 0.5518297553062439], [0.35897988080978394, 0.5561550259590149], [0.3616216778755188, 0.5602955222129822], [0.36456626653671265, 0.5638781785964966], [0.368687242269516, 0.5677012205123901], [0.3748489022254944, 0.5729280710220337], [0.3839799165725708, 0.5821463465690613], [0.3937939703464508, 0.5936324596405029], [0.4050576090812683, 0.6057232618331909], [0.416536808013916, 0.6152927279472351], [0.4266469478607178, 0.6221964955329895], [0.43240994215011597, 0.6226900219917297], [0.4349779486656189, 0.6164612770080566], [0.43448641896247864, 0.6021378040313721], [0.4295060932636261, 0.5817646980285645], [0.4220729470252991, 0.5588585138320923], [0.41303083300590515, 0.534700870513916], [0.4036290645599365, 0.512641966342926], [0.3947821855545044, 0.4940428137779236], [0.385739266872406, 0.47763264179229736], [0.37785786390304565, 0.46416813135147095], [0.37198925018310547, 0.45371508598327637], [0.3689002990722656, 0.44576385617256165], [0.36660507321357727, 0.4396882951259613], [0.3639299273490906, 0.433769553899765], [0.36188220977783203, 0.429490327835083], [0.36097466945648193, 0.4271388351917267], [0.3601890504360199, 0.42607763409614563], [0.3601669669151306, 0.4258676767349243], [0.36117780208587646, 0.4261271357536316], [0.3619130253791809, 0.42714864015579224], [0.3629675507545471, 0.42875200510025024], [0.364505410194397, 0.4312867522239685], [0.36623117327690125, 0.4345114231109619], [0.36690813302993774, 0.43817466497421265], [0.3671635389328003, 0.4424457550048828], [0.36742377281188965, 0.44683167338371277]]
5256|-90400117.36191352|[[0.31835228204727173, 0.4966021478176117], [0.32132622599601746, 0.5003200173377991], [0.32431352138519287, 0.5040860772132874], [0.3269420862197876, 0.5077630877494812], [0.3290671110153198, 0.5110872983932495], [0.33104202151298523, 0.5144839882850647], [0.3333391547203064, 0.518237292766571], [0.3351117968559265, 0.5217288732528687], [0.33682912588119507, 0.5255542397499084], [0.3392478823661804, 0.5292667150497437], [0.34115874767303467, 0.5303270220756531], [0.34381920099258423, 0.531795859336853], [0.34738779067993164, 0.535652756690979], [0.3508227467536926, 0.5386993885040283], [0.3539268672466278, 0.5417141914367676], [0.35639721155166626, 0.5450505018234253], [0.35860171914100647, 0.5488414764404297], [0.36023226380348206, 0.55318683385849], [0.36215513944625854, 0.5577380061149597], [0.36464589834213257, 0.5623998045921326], [0.3684026896953583, 0.5678301453590393], [0.3739388585090637, 0.5748146772384644], [0.38315948843955994, 0.5858490467071533], [0.3925847113132477, 0.5965696573257446], [0.4021967053413391, 0.6140952706336975], [0.4143860936164856, 0.6317694187164307], [0.4255565404891968, 0.6465513110160828], [0.4327058792114258, 0.6522799730300903], [0.43362224102020264, 0.6481359601020813], [0.4298365116119385, 0.6350153088569641], [0.41909316182136536, 0.6141573190689087], [0.4090821146965027, 0.5889723300933838], [0.39899060130119324, 0.5631360411643982], [0.38916653394699097, 0.5395252704620361], [0.38062646985054016, 0.5200896263122559], [0.37216246128082275, 0.5032395124435425], [0.364571213722229, 0.4895765483379364], [0.35858750343322754, 0.4784981906414032], [0.3548823893070221, 0.4705618619918823], [0.3516981601715088, 0.46470052003860474], [0.34902462363243103, 0.45967358350753784], [0.3474544286727905, 0.45639538764953613], [0.34618014097213745, 0.4537270963191986], [0.34643352031707764, 0.45292890071868896], [0.3472348749637604, 0.4535450339317322], [0.348957896232605, 0.4549928903579712], [0.35090094804763794, 0.45743826031684875], [0.35301142930984497, 0.4607169032096863], [0.355657696723938, 0.464504212141037], [0.3588656783103943, 0.4692441523075104], [0.36192023754119873, 0.4744924306869507], [0.364192932844162, 0.48016059398651123], [0.3661328852176666, 0.4861818850040436]]
5548|-91454234.13355689|[[0.34440913796424866, 0.47085508704185486], [0.34646323323249817, 0.4761313199996948], [0.34764689207077026, 0.48050668835639954], [0.3485313355922699, 0.48537230491638184], [0.34913116693496704, 0.4902459383010864], [0.3494592607021332, 0.4961121082305908], [0.3491038680076599, 0.5021913647651672], [0.34813982248306274, 0.5087670683860779], [0.3463650643825531, 0.5138832926750183], [0.34467726945877075, 0.5149515271186829], [0.3436274528503418, 0.5167101621627808], [0.3434590697288513, 0.5203238725662231], [0.3441203832626343, 0.5229890942573547], [0.3448294401168823, 0.525911271572113], [0.3450523018836975, 0.5293724536895752], [0.3454292416572571, 0.5338637232780457], [0.3458121418952942, 0.5389348864555359], [0.34632718563079834, 0.5437321662902832], [0.34643375873565674, 0.5475766658782959], [0.34690195322036743, 0.5509744882583618], [0.34826111793518066, 0.5536919832229614], [0.3506014347076416, 0.5559999346733093], [0.3542947471141815, 0.5584249496459961], [0.3593592047691345, 0.5606663227081299], [0.3664931058883667, 0.5642030239105225], [0.3781631588935852, 0.5744321942329407], [0.3922092318534851, 0.5941351652145386], [0.4069577157497406, 0.6111408472061157], [0.41930994391441345, 0.623560905456543], [0.42544496059417725, 0.6223466992378235], [0.4233856201171875, 0.608149528503418], [0.41102030873298645, 0.5851245522499084], [0.3958689272403717, 0.5581714510917664], [0.3824005126953125, 0.5321537256240845], [0.37039056420326233, 0.5079514384269714], [0.35942456126213074, 0.4897260367870331], [0.35032278299331665, 0.47693562507629395], [0.34343206882476807, 0.4679698348045349], [0.33842039108276367, 0.46203064918518066], [0.33469855785369873, 0.45785874128341675], [0.3316750228404999, 0.4552045464515686], [0.32881081104278564, 0.4531327188014984], [0.32627415657043457, 0.45173415541648865], [0.32462605834007263, 0.4514208734035492], [0.3232479393482208, 0.45171892642974854], [0.32254332304000854, 0.4528842866420746], [0.32226991653442383, 0.45481759309768677], [0.3221130967140198, 0.4575703740119934], [0.32273757457733154, 0.46134889125823975], [0.3245443105697632, 0.46592438220977783], [0.3268585801124573, 0.4713042378425598], [0.3290160596370697, 0.47694605588912964], [0.3306272625923157, 0.4825318455696106]]
5840|-93498147.45904694|[[0.36293017864227295, 0.4378732442855835], [0.36345916986465454, 0.4423292279243469], [0.3639746606349945, 0.4472561180591583], [0.3645637035369873, 0.4535476863384247], [0.365006685256958, 0.46066033840179443], [0.365508496761322, 0.468353271484375], [0.365797221660614, 0.47585275769233704], [0.36584603786468506, 0.48374077677726746], [0.3649188280105591, 0.4902132749557495], [0.3660357594490051, 0.4965151250362396], [0.3684428036212921, 0.5037704110145569], [0.3716079592704773, 0.5123426914215088], [0.3749391734600067, 0.5222891569137573], [0.3775518238544464, 0.5303532481193542], [0.3790897727012634, 0.538960874080658], [0.3787616789340973, 0.5458142757415771], [0.3775861859321594, 0.5507276654243469], [0.3759397268295288, 0.554185152053833], [0.3738516569137573, 0.556289553642273], [0.3718678057193756, 0.557610809803009], [0.3702186346054077, 0.5583177804946899], [0.37041419744491577, 0.5594786405563354], [0.3730542063713074, 0.5617139935493469], [0.3796176612377167, 0.5693764686584473], [0.39051559567451477, 0.5875604152679443], [0.40371212363243103, 0.6123668551445007], [0.41843655705451965, 0.6309877634048462], [0.4322170615196228, 0.6424176692962646], [0.43937888741493225, 0.6420201063156128], [0.4344246983528137, 0.6237642765045166], [0.4176182448863983, 0.5870926976203918], [0.40195414423942566, 0.5505874156951904], [0.38759592175483704, 0.5165857076644897], [0.3749871850013733, 0.48754385113716125], [0.3639942407608032, 0.46446067094802856], [0.3545924425125122, 0.4470256268978119], [0.3482174575328827, 0.4339665472507477], [0.3437635898590088, 0.42418360710144043], [0.340008407831192, 0.4170701205730438], [0.33734071254730225, 0.41176214814186096], [0.3355727195739746, 0.40758320689201355], [0.3342546820640564, 0.4044569432735443], [0.33287227153778076, 0.4022704064846039], [0.3322172462940216, 0.4016474485397339], [0.33219701051712036, 0.40205177664756775], [0.332183301448822, 0.4031963646411896], [0.3327226936817169, 0.4055386185646057], [0.33378565311431885, 0.4087727665901184], [0.33525052666664124, 0.4126969575881958], [0.33652782440185547, 0.41701215505599976], [0.33747363090515137, 0.4218004643917084], [0.33838391304016113, 0.42686715722084045], [0.33892443776130676, 0.43167054653167725]]
